Year,Month,Day,Open,Close,Volume,Range,Close_T1,Close_T2,Close_T3,Return,MovAverage,MovVol
2000,10,18,1.388393,1.4375,208566400,0.165178,1.4375,1.535714,1.575893,0,0.000232669,0.006636933
2000,10,19,1.3683,1.352679,376681200,0.107143,1.4375,1.4375,1.535714,-0.059005913,-0.001863766,0.006680493
2000,10,20,1.361607,1.392857,197815800,0.102678,1.352679,1.4375,1.4375,0.029702538,-0.000307084,0.006634424
2000,10,23,1.447543,1.455357,137823000,0.080357,1.392857,1.352679,1.4375,0.044871799,-0.000595365,0.006443975
2000,10,24,1.477679,1.348214,201112800,0.147321,1.455357,1.392857,1.352679,-0.073619737,-0.003046449,0.006210479
2000,10,25,1.361607,1.321429,165992400,0.053572,1.348214,1.455357,1.392857,-0.019867024,-0.000331746,0.00609206
2000,10,26,1.34375,1.321429,180462800,0.098214,1.321429,1.348214,1.455357,0,0.002705653,0.005714225
2000,10,27,1.348214,1.325893,186125800,0.09375,1.321429,1.321429,1.348214,0.003378161,0.001164579,0.004919115
2000,10,30,1.366071,1.379464,159797400,0.084821,1.325893,1.321429,1.321429,0.040403713,-0.000668635,0.004106382
2000,10,31,1.410714,1.397321,221470200,0.071429,1.379464,1.325893,1.321429,0.012944883,-0.003830438,0.003401275
2000,11,1,1.388393,1.464286,143841600,0.102678,1.397321,1.379464,1.325893,0.047923849,-0.007327735,0.003109155
2000,11,2,1.508929,1.59375,147673400,0.098215,1.464286,1.397321,1.379464,0.088414422,-0.007986428,0.003423199
2000,11,3,1.642857,1.589286,128955400,0.075893,1.59375,1.464286,1.397321,-0.002800941,-0.013243223,0.00410109
2000,11,6,1.602679,1.53125,98369600,0.125,1.589286,1.59375,1.464286,-0.036517027,-0.012218079,0.005021921
2000,11,7,1.535714,1.522321,75490800,0.071429,1.53125,1.589286,1.59375,-0.005831184,-0.01800721,0.005453767
2000,11,8,1.526786,1.433036,105522200,0.116071,1.522321,1.53125,1.589286,-0.058650574,-0.017729535,0.006346773
2000,11,9,1.419643,1.441964,119208600,0.102679,1.433036,1.522321,1.53125,0.00623013,-0.012441302,0.007131711
2000,11,10,1.382807,1.361607,105562800,0.058036,1.441964,1.433036,1.522321,-0.055727466,-0.012342821,0.007535821
2000,11,13,1.339286,1.383929,107954000,0.125,1.361607,1.441964,1.433036,0.016393864,-0.009101236,0.00812737
2000,11,14,1.424107,1.446429,102250400,0.066965,1.383929,1.361607,1.441964,0.045161276,-0.011043306,0.00847174
2000,11,15,1.4308,1.419643,70589400,0.066964,1.446429,1.383929,1.361607,-0.018518711,-0.014979575,0.008733772
2000,11,16,1.392857,1.357143,59843000,0.066965,1.419643,1.446429,1.383929,-0.044025153,-0.015334604,0.008732967
2000,11,17,1.370536,1.321429,111545000,0.071429,1.357143,1.419643,1.446429,-0.026315576,-0.01260324,0.00904095
2000,11,20,1.328121,1.352679,102016600,0.089286,1.321429,1.357143,1.419643,0.023648641,-0.012185533,0.009431336
2000,11,21,1.370536,1.34375,75488000,0.053571,1.352679,1.321429,1.357143,-0.006600975,-0.012036135,0.0096523
2000,11,22,1.34375,1.321429,70133000,0.053571,1.34375,1.352679,1.321429,-0.016610977,-0.012757026,0.009818224
2000,11,24,1.347093,1.379464,40233200,0.049107,1.321429,1.34375,1.352679,0.043918364,-0.008791389,0.009778643
2000,11,27,1.419643,1.334821,64698200,0.102678,1.379464,1.321429,1.34375,-0.03236257,-0.011874828,0.009558854
2000,11,28,1.334821,1.287943,67281200,0.075893,1.334821,1.379464,1.321429,-0.035119316,-0.009928465,0.008911381
2000,11,29,1.292407,1.254464,123037600,0.075893,1.287943,1.334821,1.379464,-0.025994163,-0.008256117,0.00849322
2000,11,30,1.191964,1.178571,202399400,0.0625,1.254464,1.287943,1.334821,-0.060498348,-0.006817388,0.007997462
2000,12,1,1.214286,1.21875,96426400,0.049107,1.178571,1.254464,1.287943,0.034091285,-0.003936514,0.007366942
2000,12,4,1.227679,1.191964,92880200,0.053572,1.21875,1.178571,1.254464,-0.021978256,-0.000757982,0.00674683
2000,12,5,1.209821,1.214286,153494600,0.075893,1.191964,1.21875,1.178571,0.018727076,0.002287869,0.006128752
2000,12,6,1.044643,1.022321,343616000,0.071429,1.214286,1.191964,1.21875,-0.158088786,-0.000522607,0.005748457
2000,12,7,1.03125,1.022321,102229400,0.0625,1.022321,1.214286,1.191964,0,0.007550692,0.00491475
2000,12,8,1.058036,1.075893,108906000,0.0625,1.022321,1.022321,1.214286,0.052402328,0.009347643,0.004757378
2000,12,11,1.084821,1.084821,83127800,0.035714,1.075893,1.022321,1.022321,0.008298223,0.005120687,0.004730787
2000,12,12,1.089286,1.098214,96565000,0.071428,1.084821,1.075893,1.022321,0.012345816,0.008858484,0.004514021
2000,12,13,1.111607,1.071429,86221800,0.049107,1.098214,1.084821,1.075893,-0.0243896,0.006121143,0.004757602
2000,12,14,1.073657,1.03125,65829400,0.058036,1.071429,1.098214,1.084821,-0.037500385,0.007109364,0.004759726
2000,12,15,1.040179,1.004464,128486400,0.049107,1.03125,1.071429,1.098214,-0.025974303,0.008026153,0.004753812
2000,12,18,1.040179,1.017857,81452000,0.049107,1.004464,1.03125,1.071429,0.013333479,0.014573675,0.004683967
2000,12,19,1.026786,1,93501800,0.089286,1.017857,1.004464,1.03125,-0.017543722,0.016009152,0.005333708
2000,12,20,0.984371,1.026786,141332800,0.071429,1,1.017857,1.004464,0.026786,0.016234072,0.006195005
2000,12,21,1.017857,1.004464,91711200,0.080358,1.026786,1,1.017857,-0.021739681,0.018050704,0.006639047
2000,12,22,1.008929,1.071429,79513000,0.0625,1.004464,1.026786,1,0.066667397,0.019085927,0.007152061
2000,12,26,1.0625,1.049107,54203800,0.053572,1.071429,1.004464,1.026786,-0.020833858,0.014604655,0.007420477
2000,12,27,1.02455,1.058036,81366600,0.044643,1.049107,1.071429,1.004464,0.008511048,0.014701077,0.00757667
2000,12,28,1.026786,1.058036,76294400,0.044643,1.058036,1.049107,1.071429,0,0.019468477,0.007626781
2000,12,29,1.049107,1.0625,157584000,0.035715,1.058036,1.058036,1.049107,0.004219138,0.019605699,0.007824135
2001,1,2,1.0625,1.0625,113078000,0.049107,1.0625,1.058036,1.058036,0,0.019131132,0.007690291
2001,1,3,1.035714,1.169643,204268400,0.160714,1.0625,1.0625,1.058036,0.100840471,0.018030123,0.007284273
2001,1,4,1.295757,1.21875,184849000,0.120536,1.169643,1.0625,1.0625,0.041984606,0.012101095,0.006604484
2001,1,5,1.209821,1.169643,103089000,0.09375,1.21875,1.169643,1.0625,-0.040292923,0.009091727,0.006272966
2001,1,8,1.209821,1.183036,93424800,0.074771,1.169643,1.21875,1.169643,0.011450502,0.013221873,0.006098753
2001,1,9,1.200893,1.227679,147232400,0.077007,1.183036,1.169643,1.21875,0.037735961,0.011831293,0.005581709
2001,1,10,1.191964,1.183036,145195400,0.066965,1.227679,1.183036,1.169643,-0.03636374,0.010034343,0.005091784
2001,1,11,1.160714,1.285714,200933600,0.160715,1.183036,1.227679,1.183036,0.086791949,0.008036729,0.004791253
2001,1,12,1.276786,1.227679,105844200,0.066964,1.285714,1.183036,1.227679,-0.045138343,0.005304355,0.004481116
2001,1,16,1.245536,1.223214,76529600,0.089285,1.227679,1.285714,1.183036,-0.003636944,0.006093241,0.004361514
2001,1,17,1.254464,1.200893,210218400,0.075893,1.223214,1.227679,1.285714,-0.018247829,0.007200146,0.004168024
2001,1,18,1.272321,1.334821,306752600,0.080357,1.200893,1.223214,1.227679,0.111523674,0.009442731,0.003827367
2001,1,19,1.388393,1.392857,194166000,0.0625,1.334821,1.200893,1.223214,0.043478489,0.001610195,0.003148561
2001,1,22,1.361607,1.375,129831800,0.084822,1.392857,1.334821,1.200893,-0.012820412,-0.002183262,0.00318712
2001,1,23,1.379464,1.464286,219882600,0.133929,1.375,1.392857,1.334821,0.064935273,-0.000110086,0.003426431
2001,1,24,1.473214,1.464286,179272800,0.080358,1.464286,1.375,1.392857,0,-0.003359911,0.003822503
2001,1,25,1.46875,1.424107,122427200,0.058036,1.464286,1.464286,1.375,-0.027439312,-0.003359911,0.00438318
2001,1,26,1.392857,1.397321,120705200,0.053572,1.424107,1.464286,1.464286,-0.01880898,-0.000313051,0.004567115
2001,1,29,1.397321,1.549107,213882200,0.15625,1.397321,1.424107,1.464286,0.108626436,0.000277384,0.004834825
2001,1,30,1.540179,1.553571,173105800,0.080358,1.549107,1.397321,1.424107,0.00288166,-0.007660309,0.004992234
2001,1,31,1.535714,1.544643,182676200,0.075893,1.553571,1.549107,1.397321,-0.00574676,-0.006492873,0.004864808
2001,2,1,1.477679,1.508929,92423800,0.071428,1.544643,1.553571,1.549107,-0.0231212,-0.004949387,0.004534792
2001,2,2,1.508929,1.473214,106835400,0.102678,1.508929,1.544643,1.553571,-0.023669106,-0.001065451,0.004133812
2001,2,5,1.464286,1.441964,71528800,0.058036,1.473214,1.508929,1.544643,-0.021212125,0.002690917,0.004041646
2001,2,6,1.439729,1.508929,115677800,0.099329,1.441964,1.473214,1.508929,0.046440133,0.003147313,0.004382068
2001,2,7,1.475443,1.482143,98471800,0.075892,1.508929,1.441964,1.473214,-0.017751664,-4.45143E-05,0.004451733
2001,2,8,1.46875,1.482143,151032000,0.0625,1.482143,1.508929,1.441964,0,-0.00048618,0.004428247
2001,2,9,1.464286,1.366071,147520800,0.151786,1.482143,1.482143,1.508929,-0.078313631,-0.004307479,0.004348249
2001,2,12,1.361607,1.40625,68530000,0.084821,1.366071,1.482143,1.482143,0.029412088,0.001818663,0.004062532
2001,2,13,1.424107,1.366071,59267600,0.102678,1.40625,1.366071,1.482143,-0.028571733,0.002548014,0.004029827
2001,2,14,1.370536,1.392857,77280000,0.080357,1.366071,1.40625,1.366071,0.019608058,0.002161098,0.004001771
2001,2,15,1.40625,1.433036,77854000,0.0625,1.392857,1.366071,1.40625,0.028846464,0.001076219,0.003955262
2001,2,16,1.357143,1.357143,65977800,0.053571,1.433036,1.392857,1.366071,-0.052959591,0.001977363,0.003886896
2001,2,20,1.370536,1.308036,78723400,0.089286,1.357143,1.433036,1.392857,-0.036184101,0.002472906,0.003828909
2001,2,21,1.303571,1.348214,97564600,0.120536,1.308036,1.357143,1.433036,0.03071628,0.005254159,0.004248725
2001,2,22,1.361607,1.34375,107990400,0.098215,1.348214,1.308036,1.357143,-0.003311047,0.00734073,0.004454154
2001,2,23,1.330357,1.34375,73466400,0.044643,1.34375,1.348214,1.308036,0,0.01052619,0.004449387
2001,2,26,1.361607,1.392857,51609600,0.080357,1.34375,1.34375,1.348214,0.036544744,0.008000306,0.00436395
2001,2,27,1.377229,1.383929,87129000,0.053572,1.392857,1.34375,1.34375,-0.006409847,0.008643215,0.00434975
2001,2,28,1.383929,1.303571,127058400,0.09375,1.383929,1.392857,1.34375,-0.058065118,0.007490932,0.00430074
2001,3,1,1.272321,1.339286,82615400,0.111607,1.303571,1.383929,1.392857,0.027397817,0.011029205,0.004358747
2001,3,2,1.308036,1.375,101550400,0.15625,1.339286,1.303571,1.383929,0.026666448,0.008752303,0.004199723
2001,3,5,1.383929,1.455357,81043200,0.089286,1.375,1.339286,1.303571,0.058441455,0.006446798,0.004210605
2001,3,6,1.479907,1.535714,182950600,0.098214,1.455357,1.375,1.339286,0.055214631,0.000686289,0.004393867
2001,3,7,1.522321,1.517857,104885200,0.0625,1.535714,1.455357,1.375,-0.011627816,-0.003683987,0.004400144
2001,3,8,1.477679,1.486607,51214800,0.049108,1.517857,1.535714,1.455357,-0.020588237,0.000215257,0.00414432
2001,3,9,1.473214,1.446429,74783800,0.049108,1.486607,1.517857,1.535714,-0.027026645,0.000556774,0.003868581
2001,3,12,1.40625,1.330357,97755000,0.125,1.446429,1.486607,1.517857,-0.080247285,0.001728134,0.003544411
2001,3,13,1.348214,1.397321,110832400,0.098214,1.330357,1.446429,1.486607,0.050335361,0.009026973,0.003244444
2001,3,14,1.321429,1.459821,119443800,0.147322,1.397321,1.330357,1.446429,0.044728448,0.006111509,0.003422141
2001,3,15,1.491071,1.40625,132329400,0.120536,1.459821,1.397321,1.330357,-0.036696965,0.005335895,0.003545336
2001,3,16,1.357143,1.401786,117579000,0.102679,1.40625,1.459821,1.397321,-0.0031744,0.005001895,0.003665301
2001,3,19,1.410714,1.46875,89002200,0.080357,1.401786,1.40625,1.459821,0.047770487,0.00284317,0.003671663
2001,3,20,1.479907,1.40625,124801600,0.089286,1.46875,1.401786,1.40625,-0.042553191,0.006147273,0.00350098
2001,3,21,1.412943,1.4375,92843800,0.107142,1.40625,1.46875,1.401786,0.022222222,0.014295775,0.003695812
2001,3,22,1.455357,1.544643,180825400,0.111607,1.4375,1.40625,1.46875,0.074534261,0.011978579,0.004199999
2001,3,23,1.575893,1.642857,236222000,0.111607,1.544643,1.4375,1.40625,0.063583624,0.006926986,0.004519046
2001,3,26,1.652143,1.555714,183612800,0.187143,1.642857,1.544643,1.4375,-0.05304357,0.003467194,0.004796617
2001,3,27,1.567143,1.633571,135955400,0.082143,1.555714,1.642857,1.544643,0.050045831,0.007360397,0.005020789
2001,3,28,1.577143,1.583571,146165600,0.071429,1.633571,1.555714,1.642857,-0.030607791,0.004919468,0.005323151
2001,3,29,1.555,1.609286,153266400,0.139286,1.583571,1.633571,1.555714,0.016238615,0.009289309,0.005654764
2001,3,30,1.610714,1.576429,100087400,0.098571,1.609286,1.583571,1.633571,-0.020417129,0.007225583,0.006317637
2001,4,2,1.577857,1.542143,85227800,0.09,1.576429,1.609286,1.583571,-0.021749156,0.009019823,0.007113543
2001,4,3,1.525714,1.445714,92171800,0.090714,1.542143,1.576429,1.609286,-0.062529221,0.011267555,0.00768857
2001,4,4,1.411429,1.392857,171371200,0.107143,1.445714,1.542143,1.576429,-0.036561173,0.01132602,0.007886555
2001,4,5,1.471429,1.490714,111690600,0.178572,1.392857,1.445714,1.542143,0.070256315,0.014574214,0.007780234
2001,4,6,1.485714,1.470714,81222400,0.081428,1.490714,1.392857,1.445714,-0.01341639,0.00976773,0.007291098
2001,4,9,1.477857,1.467143,66645600,0.091429,1.470714,1.490714,1.392857,-0.002428072,0.009662562,0.007015664
2001,4,10,1.492857,1.574286,114343600,0.137143,1.467143,1.470714,1.490714,0.073028328,0.008634703,0.006527656
2001,4,11,1.641429,1.557143,83524000,0.122857,1.574286,1.467143,1.470714,-0.010889381,0.003211097,0.006008804
2001,4,12,1.53,1.601429,74733400,0.133572,1.557143,1.574286,1.467143,0.028440548,0.003419089,0.005844468
2001,4,16,1.577857,1.531429,71306200,0.11,1.601429,1.557143,1.574286,-0.043710961,0.002981713,0.005613559
2001,4,17,1.514286,1.457143,171299800,0.115,1.531429,1.601429,1.557143,-0.048507636,0.004838284,0.005376259
2001,4,18,1.540714,1.627857,275210600,0.214286,1.457143,1.531429,1.601429,0.117156655,0.009038163,0.004941157
2001,4,19,1.825,1.837143,468417600,0.153572,1.627857,1.457143,1.531429,0.128565347,0.002372525,0.00374321
2001,4,20,1.780714,1.788571,173350800,0.073571,1.837143,1.627857,1.457143,-0.026438878,-0.003790087,0.00322916
2001,4,23,1.738571,1.732143,135381400,0.071428,1.788571,1.837143,1.627857,-0.031549209,-0.002470376,0.00317784
2001,4,24,1.737857,1.716429,94284400,0.088571,1.732143,1.788571,1.837143,-0.009071999,-0.001089312,0.003127466
2001,4,25,1.729286,1.765714,82695200,0.092143,1.716429,1.732143,1.788571,0.028713684,-0.001204404,0.003098038
2001,4,26,1.797857,1.763571,199924200,0.101429,1.765714,1.716429,1.732143,-0.001213673,-0.002633223,0.003083306
2001,4,27,1.8,1.871429,113253000,0.11,1.763571,1.765714,1.716429,0.061158865,-0.003478561,0.003557806
2001,4,30,1.907143,1.820714,123694200,0.160714,1.871429,1.763571,1.765714,-0.027099612,-0.009089863,0.004038228
2001,5,1,1.815,1.852143,106813000,0.092857,1.820714,1.871429,1.763571,0.017261909,-0.011547707,0.004590307
2001,5,2,1.881429,1.899286,92131200,0.067143,1.852143,1.820714,1.871429,0.025453218,-0.011960434,0.005309828
2001,5,3,1.855,1.782857,75385800,0.108571,1.899286,1.852143,1.820714,-0.061301457,-0.010928782,0.005641171
2001,5,4,1.731429,1.839286,70263200,0.135,1.782857,1.899286,1.852143,0.031650884,-0.008533967,0.005796497
2001,5,7,1.83,1.782857,69137600,0.065714,1.839286,1.782857,1.899286,-0.03067984,-0.009395783,0.006010399
2001,5,8,1.810714,1.755,78859200,0.107143,1.782857,1.839286,1.782857,-0.015624921,-0.008412393,0.005943335
2001,5,9,1.724286,1.712857,81222400,0.062857,1.755,1.782857,1.839286,-0.024013105,-0.005532024,0.005776948
2001,5,10,1.729286,1.642857,72244200,0.110714,1.712857,1.755,1.782857,-0.040867393,-0.005136035,0.005702598
2001,5,11,1.643571,1.632143,50761200,0.052143,1.642857,1.712857,1.755,-0.006521566,-0.00604888,0.005586721
2001,5,14,1.635,1.663571,77305200,0.066429,1.632143,1.642857,1.712857,0.019255666,-0.00509678,0.005554741
2001,5,15,1.669286,1.655714,59256400,0.175715,1.663571,1.632143,1.642857,-0.004722972,-0.005638564,0.005703508
2001,5,16,1.661429,1.721429,80582600,0.117857,1.655714,1.663571,1.632143,0.039689826,-0.006786173,0.005764718
2001,5,17,1.730714,1.682143,83029800,0.077143,1.721429,1.655714,1.663571,-0.022821737,-0.007334783,0.005610469
2001,5,18,1.668571,1.680714,39762800,0.037142,1.682143,1.721429,1.655714,-0.000849512,-0.006504296,0.005331436
2001,5,21,1.687857,1.682857,115249400,0.061428,1.680714,1.682143,1.721429,0.001275053,-0.006791766,0.00479317
2001,5,22,1.714286,1.678571,103229000,0.052142,1.682857,1.680714,1.682143,-0.002546859,-0.003361844,0.004148997
2001,5,23,1.696429,1.659286,70260400,0.063572,1.678571,1.682857,1.680714,-0.011488939,-0.001438627,0.004049533
2001,5,24,1.663571,1.657143,67939200,0.048572,1.659286,1.678571,1.682857,-0.001291519,-0.001378536,0.004391911
2001,5,25,1.657143,1.625714,39685800,0.056428,1.657143,1.659286,1.678571,-0.018965774,0.002383804,0.004768801
2001,5,29,1.594286,1.533571,128997400,0.120714,1.625714,1.657143,1.659286,-0.056678481,0.00281057,0.005811607
2001,5,30,1.482857,1.412857,194269600,0.104286,1.533571,1.625714,1.657143,-0.078714321,0.004687483,0.00655039
2001,5,31,1.414286,1.425,110723200,0.053571,1.412857,1.533571,1.625714,0.008594642,0.008843839,0.006993638
2001,6,1,1.437857,1.492143,114018800,0.079286,1.425,1.412857,1.533571,0.047117895,0.007847909,0.007244069
2001,6,4,1.505714,1.475714,70480200,0.046428,1.492143,1.425,1.412857,-0.011010339,0.006935497,0.007421341
2001,6,5,1.485714,1.495714,117948600,0.053572,1.475714,1.492143,1.425,0.013552762,0.007340246,0.007591676
2001,6,6,1.495,1.480714,55794200,0.042857,1.495714,1.475714,1.492143,-0.010028655,0.005396554,0.007555594
2001,6,7,1.479286,1.547143,81295200,0.089286,1.480714,1.495714,1.475714,0.044862816,0.003492106,0.007531047
2001,6,8,1.546429,1.522857,85656200,0.067143,1.547143,1.480714,1.495714,-0.015697321,0.002804049,0.007496561
2001,6,11,1.503571,1.431429,73500000,0.08,1.522857,1.547143,1.480714,-0.060037154,0.00027903,0.007490363
2001,6,12,1.412143,1.450714,75948600,0.066428,1.431429,1.522857,1.547143,0.013472551,0.006291522,0.007479878
2001,6,13,1.53,1.462143,127871800,0.119286,1.450714,1.431429,1.522857,0.00787819,0.009494988,0.007266954
2001,6,14,1.431429,1.42,74337200,0.048571,1.462143,1.450714,1.431429,-0.028822762,0.01007769,0.006861576
2001,6,15,1.435714,1.46,113656200,0.1,1.42,1.462143,1.450714,0.028169014,0.009744744,0.006247706
2001,6,18,1.457857,1.452143,86478000,0.060715,1.46,1.42,1.462143,-0.005381507,0.010669026,0.005373998
2001,6,19,1.489286,1.442143,80271800,0.099285,1.452143,1.46,1.42,-0.006886374,0.002748475,0.004087512
2001,6,20,1.428571,1.547857,107905000,0.133571,1.442143,1.452143,1.46,0.07330341,0.001175291,0.003456114
2001,6,21,1.539286,1.606429,85332800,0.135714,1.547857,1.442143,1.452143,0.037840705,-0.002267618,0.002925043
2001,6,22,1.605714,1.59,71506400,0.088571,1.606429,1.547857,1.442143,-0.010227032,-0.005118239,0.002752931
2001,6,25,1.607143,1.713571,109887400,0.110715,1.59,1.606429,1.547857,0.07771761,-0.005727894,0.002820975
2001,6,26,1.667143,1.696429,68195400,0.054286,1.713571,1.59,1.606429,-0.010003671,-0.010975267,0.00305533
2001,6,27,1.702143,1.667143,93532600,0.107143,1.696429,1.713571,1.59,-0.017263322,-0.010189535,0.003220481
2001,6,28,1.646429,1.681429,87102400,0.069286,1.667143,1.696429,1.713571,0.008569151,-0.008419686,0.003510223
2001,6,29,1.69,1.660714,128847600,0.135714,1.681429,1.667143,1.696429,-0.012319878,-0.008903093,0.003778602
2001,7,2,1.688571,1.707143,57512000,0.077857,1.660714,1.681429,1.667143,0.027957252,-0.008668607,0.003885386
2001,7,3,1.679286,1.702857,28135800,0.048572,1.707143,1.660714,1.681429,-0.002510627,-0.00931564,0.003907939
2001,7,5,1.685714,1.656429,38073000,0.054286,1.702857,1.707143,1.660714,-0.027264767,-0.007297346,0.003851072
2001,7,6,1.625714,1.573571,75730200,0.088571,1.656429,1.702857,1.707143,-0.050022066,-0.006767843,0.003855138
2001,7,9,1.577857,1.621429,84366800,0.094286,1.573571,1.656429,1.702857,0.030413626,-0.005289361,0.003862131
2001,7,10,1.639286,1.51,98817600,0.159286,1.621429,1.573571,1.656429,-0.068722713,-0.006438936,0.003941616
2001,7,11,1.502143,1.61,117626600,0.110714,1.51,1.621429,1.573571,0.066225166,-0.004032227,0.003927053
2001,7,12,1.664286,1.74,153700400,0.107857,1.61,1.51,1.621429,0.080745342,-0.006807887,0.003927307
2001,7,13,1.723571,1.775,113685600,0.083572,1.74,1.61,1.51,0.020114943,-0.010727899,0.003894594
2001,7,16,1.777143,1.711429,69666800,0.085,1.775,1.74,1.61,-0.035814648,-0.0115105,0.003625175
2001,7,17,1.712857,1.792857,161957600,0.157858,1.711429,1.775,1.74,0.047578953,-0.010703032,0.003299441
2001,7,18,1.555714,1.485,284253200,0.168572,1.792857,1.711429,1.775,-0.171713081,-0.013705981,0.002920071
2001,7,19,1.516429,1.425714,215285000,0.119286,1.485,1.792857,1.711429,-0.039923232,-0.004986868,0.002003782
2001,7,20,1.407143,1.427143,111146000,0.040714,1.425714,1.485,1.792857,0.001002305,-0.004566691,0.002182897
2001,7,23,1.435,1.395714,60340000,0.070715,1.427143,1.425714,1.485,-0.02202232,-0.004482636,0.002171578
2001,7,24,1.385,1.363571,87094000,0.085,1.395714,1.427143,1.425714,-0.02302979,-0.003959561,0.00227581
2001,7,25,1.365714,1.319286,110969600,0.095,1.363571,1.395714,1.427143,-0.032477223,-0.002092295,0.002422998
2001,7,26,1.32,1.327857,92285200,0.067857,1.319286,1.363571,1.395714,0.006496696,-0.001591742,0.002494377
2001,7,27,1.339286,1.354286,83533800,0.053571,1.327857,1.319286,1.363571,0.019903499,0.000130933,0.002469596
2001,7,30,1.365714,1.352143,60839800,0.060714,1.354286,1.327857,1.319286,-0.001582384,8.06518E-05,0.002392214
2001,7,31,1.376429,1.342143,58756600,0.065,1.352143,1.354286,1.327857,-0.007395667,-0.00115277,0.002460258
2001,8,1,1.357857,1.361429,76034000,0.059286,1.342143,1.352143,1.354286,0.014369557,-0.002275776,0.002452321
2001,8,2,1.403571,1.415714,63022400,0.043572,1.361429,1.342143,1.352143,0.039873545,-0.002960041,0.002348692
2001,8,3,1.420714,1.392857,46513600,0.064286,1.415714,1.361429,1.342143,-0.01614521,-0.002935842,0.002298401
2001,8,6,1.36,1.366429,24913000,0.047143,1.392857,1.415714,1.361429,-0.018973951,-0.002937157,0.002215714
2001,8,7,1.380714,1.375,42137200,0.049286,1.366429,1.392857,1.415714,0.006272554,-0.001250841,0.002120923
2001,8,8,1.375714,1.35,69042400,0.082857,1.375,1.366429,1.392857,-0.018181818,-0.003680207,0.001893637
2001,8,9,1.354286,1.360714,50166200,0.030714,1.35,1.375,1.366429,0.007936296,-0.0039968,0.002352664
2001,8,10,1.36,1.358571,46740400,0.052143,1.360714,1.35,1.375,-0.001574908,-0.004126725,0.002969979
2001,8,13,1.364286,1.363571,36999200,0.040714,1.358571,1.360714,1.35,0.003680338,-0.005093487,0.003417792
2001,8,14,1.371429,1.337857,57237600,0.049286,1.363571,1.358571,1.360714,-0.018857837,-0.007258697,0.003899388
2001,8,15,1.34,1.317143,72319800,0.052857,1.337857,1.363571,1.358571,-0.01548297,-0.004196208,0.004178444
2001,8,16,1.305,1.332143,72023000,0.055715,1.317143,1.337857,1.363571,0.011388285,-0.007208004,0.004502118
2001,8,17,1.285714,1.290714,52106600,0.032857,1.332143,1.317143,1.337857,-0.031099514,-0.007598475,0.005120304
2001,8,20,1.295714,1.294286,63075600,0.03,1.290714,1.332143,1.317143,0.00276746,-0.003937888,0.005728339
2001,8,21,1.295714,1.28,46425400,0.031428,1.294286,1.290714,1.332143,-0.011037746,-0.006703917,0.005951641
2001,8,22,1.281429,1.300714,43493800,0.045714,1.28,1.294286,1.290714,0.016182812,-0.007373377,0.006387304
2001,8,23,1.3,1.272143,54269600,0.054286,1.300714,1.28,1.294286,-0.021965628,-0.007012458,0.006812255
2001,8,24,1.285714,1.326429,72583000,0.069286,1.272143,1.300714,1.28,0.042672876,-0.005966476,0.006936771
2001,8,27,1.328571,1.351429,43911000,0.081428,1.326429,1.272143,1.300714,0.018847598,-0.007906405,0.006894993
2001,8,28,1.35,1.314286,42933800,0.052857,1.351429,1.326429,1.272143,-0.027484241,-0.010305411,0.006664375
2001,8,29,1.317143,1.273571,59992800,0.071429,1.314286,1.351429,1.326429,-0.030978798,-0.009218122,0.006174392
2001,8,30,1.267143,1.273571,92173200,0.064285,1.273571,1.314286,1.351429,0,-0.004881971,0.005784609
2001,8,31,1.266429,1.325,54226200,0.067857,1.273571,1.273571,1.314286,0.04038173,-0.004102332,0.005511067
2001,9,4,1.321429,1.303571,87053400,0.064286,1.325,1.273571,1.273571,-0.01617283,-0.005848237,0.005233254
2001,9,5,1.302857,1.325,90014400,0.059285,1.303571,1.325,1.273571,0.01643869,-0.005666003,0.004709189
2001,9,6,1.314286,1.265714,70592200,0.091429,1.325,1.303571,1.325,-0.044744151,-0.004008298,0.004033831
2001,9,7,1.25,1.234286,60457600,0.064286,1.265714,1.325,1.303571,-0.024830254,0.000726973,0.003265398
2001,9,10,1.214286,1.240714,77211400,0.041429,1.234286,1.265714,1.325,0.005207869,0.002634131,0.003078345
2001,9,17,1.142857,1.213571,114501800,0.095715,1.240714,1.234286,1.265714,-0.021876919,0.002333241,0.00308942
2001,9,18,1.207143,1.162857,81775400,0.110714,1.213571,1.240714,1.234286,-0.041789067,0.003427954,0.002978897
2001,9,19,1.178571,1.215714,93329600,0.107143,1.162857,1.213571,1.240714,0.045454428,0.002720964,0.002916261
2001,9,20,1.163571,1.12,102793600,0.103571,1.215714,1.162857,1.213571,-0.078730688,0.003387271,0.002739228
2001,9,21,1.057143,1.123571,142629200,0.112143,1.12,1.215714,1.162857,0.003188393,0.007930018,0.002772258
2001,9,24,1.150714,1.175,73634400,0.063571,1.123571,1.12,1.215714,0.045772808,0.009651705,0.002822046
2001,9,25,1.152857,1.11,93601200,0.062142,1.175,1.123571,1.12,-0.055319149,0.005268858,0.002991202
2001,9,26,1.129286,1.082143,123449200,0.068571,1.11,1.175,1.123571,-0.025096396,0.010029417,0.003021993
2001,9,27,1.089286,1.107857,80560200,0.039286,1.082143,1.11,1.175,0.023762109,0.01182758,0.003050085
2001,9,28,1.122143,1.107857,91277200,0.037143,1.107857,1.082143,1.11,0,0.009405691,0.002781896
